	lemma	pos	abs_freq	rel_freq
3065	Test	NN	3	2.717809807669659e-05
3066	Holz	NN	3	2.717809807669659e-05
3067	siegen	VVFIN	3	2.717809807669659e-05
3068	Zulassung	NN	3	2.717809807669659e-05
3069	gehen	VVPP	3	2.717809807669659e-05
3070	liberal	ADJA	3	2.717809807669659e-05
3071	prangen	VVFIN	3	2.717809807669659e-05
3072	kehrt	PTKVZ	3	2.717809807669659e-05
3073	abschließend	ADJA	3	2.717809807669659e-05
3074	Lka	NE	3	2.717809807669659e-05
3075	teilnehmend	ADJA	3	2.717809807669659e-05
3076	Garantie	NN	3	2.717809807669659e-05
3077	bedienen	VVPP	3	2.717809807669659e-05
3078	asylsuchend	ADJ(A)	3	2.717809807669659e-05
3079	Element	NN	3	2.717809807669659e-05
3080	Tastatur	NN	3	2.717809807669659e-05
3081	Mühe	NN	3	2.717809807669659e-05
3082	Generation	FM	3	2.717809807669659e-05
3083	lustig	ADJA	3	2.717809807669659e-05
3084	Vorfeld	NN	3	2.717809807669659e-05
3085	Thron	NN	3	2.717809807669659e-05
3086	Rundgang	NN	3	2.717809807669659e-05
3087	prim	ADJ(A)	3	2.717809807669659e-05
3088	soweit	ADV	3	2.717809807669659e-05
3089	Behördenangabe	NN	3	2.717809807669659e-05
3090	Ensemble	NN	3	2.717809807669659e-05
3091	Glas	NN	3	2.717809807669659e-05
3092	Geräusch	NN	3	2.717809807669659e-05
3093	Delegierte	NNA	3	2.717809807669659e-05
3094	zero	XY	3	2.717809807669659e-05
3095	Grill	NN	3	2.717809807669659e-05
3096	ermitteln	VVINF	3	2.717809807669659e-05
3097	Aussteller	NN	3	2.717809807669659e-05
3098	präsentieren	VVINF	3	2.717809807669659e-05
3099	dürr	ADJ(D)	3	2.717809807669659e-05
3100	Lörrach	NE	3	2.717809807669659e-05
3101	Kunstwerk	NN	3	2.717809807669659e-05
3102	Vereinbarung	NN	3	2.717809807669659e-05
3103	Freilassung	NN	3	2.717809807669659e-05
3104	auinger	ADJ(A)	3	2.717809807669659e-05
3105	bergen	VVFIN	3	2.717809807669659e-05
3106	bejubeln	VVPP	3	2.717809807669659e-05
3107	John	NE	3	2.717809807669659e-05
3108	Attentäter	NN	3	2.717809807669659e-05
3109	zweifach	ADJA	3	2.717809807669659e-05
3110	Band	NN	3	2.717809807669659e-05
3111	Orchester	NN	3	2.717809807669659e-05
3112	liefern	VVPP	3	2.717809807669659e-05
3113	Verteidigungsministerium	NN	3	2.717809807669659e-05
3114	berühmt	ADJA	3	2.717809807669659e-05
3115	Lion	NE	3	2.717809807669659e-05
3116	Stadtrat	NN	3	2.717809807669659e-05
3117	for	FM	3	2.717809807669659e-05
3118	Absage	NN	3	2.717809807669659e-05
3119	organisieren	VVPP	3	2.717809807669659e-05
3120	stufen	VVFIN	3	2.717809807669659e-05
3121	Group	NE	3	2.717809807669659e-05
3122	Torhüter	NN	3	2.717809807669659e-05
3123	zurückkehren	VVPP	3	2.717809807669659e-05
3124	ausbauen	VVPP	3	2.717809807669659e-05
3125	Käse	NN	3	2.717809807669659e-05
3126	Hoppe	NE	3	2.717809807669659e-05
3127	Kämpfer	NN	3	2.717809807669659e-05
3128	Kevin	NE	3	2.717809807669659e-05
3129	entschließen	VVPP	3	2.717809807669659e-05
3130	liefern	VVFIN	3	2.717809807669659e-05
3131	Angeles	NE	3	2.717809807669659e-05
3132	Altersgruppe	NN	3	2.717809807669659e-05
3133	unbekannt	ADJD	3	2.717809807669659e-05
3134	mitarbeitend	ADJ(A)	3	2.717809807669659e-05
3135	op	NE	3	2.717809807669659e-05
3136	beziehen	VVINF	3	2.717809807669659e-05
3137	Reihe	NN	3	2.717809807669659e-05
3138	Benz	NE	3	2.717809807669659e-05
3139	erholen	VVINF	3	2.717809807669659e-05
3140	Paderborn	NE	3	2.717809807669659e-05
3141	stage	ADV	3	2.717809807669659e-05
3142	erzielen	VVPP	3	2.717809807669659e-05
3143	sobald	KOUS	3	2.717809807669659e-05
3144	Lust	NN	3	2.717809807669659e-05
3145	Strafraum	NN	3	2.717809807669659e-05
3146	klären	VVINF	3	2.717809807669659e-05
3147	Mitarbeiterin	NN	3	2.717809807669659e-05
3148	Kaufmann	NN	3	2.717809807669659e-05
3149	Tiger	FM	3	2.717809807669659e-05
3150	Jutta	NE	3	2.717809807669659e-05
3151	René	NE	3	2.717809807669659e-05
3152	Klimakrise	NN	3	2.717809807669659e-05
3153	Elektroauto	NN	3	2.717809807669659e-05
3154	unterstreichen	VVFIN	3	2.717809807669659e-05
3155	Abhängigkeit	NN	3	2.717809807669659e-05
3156	Papier	NN	3	2.717809807669659e-05
3157	Arbeitsmarkt	NN	3	2.717809807669659e-05
3158	Horn	NE	3	2.717809807669659e-05
3159	dieselbe	PDAT	3	2.717809807669659e-05
3160	eskalieren	VVFIN	3	2.717809807669659e-05
3161	Energiekosten	NN	3	2.717809807669659e-05
3162	überwiegend	ADJD	3	2.717809807669659e-05
3163	Bundesland	NN	3	2.717809807669659e-05
3164	dramatisch	ADJA	3	2.717809807669659e-05
3165	rein	ADV	3	2.717809807669659e-05
3166	strecken	VVFIN	3	2.717809807669659e-05
3167	Zusammenstoß	NN	3	2.717809807669659e-05
3168	müssen	VVFIN	3	2.717809807669659e-05
3169	notwendig	ADJA	3	2.717809807669659e-05
3170	mutmaßlich	ADJD	3	2.717809807669659e-05
3171	begrüßen	VVINF	3	2.717809807669659e-05
3172	frontal	ADJD	3	2.717809807669659e-05
3173	belegen	VVFIN	3	2.717809807669659e-05
3174	hinten	ADV	3	2.717809807669659e-05
3175	selbständig	ADJD	3	2.717809807669659e-05
3176	Winkel	NN	3	2.717809807669659e-05
3177	bilden	VVPP	3	2.717809807669659e-05
3178	anmieten	VV(INF)	3	2.717809807669659e-05
3179	aussagen	VVINF	3	2.717809807669659e-05
3180	Entscheidungsträger	NN	3	2.717809807669659e-05
3181	Sonnenaktivität	NN	3	2.717809807669659e-05
3182	Ukrainer	NN	3	2.717809807669659e-05
3183	Begründung	NN	3	2.717809807669659e-05
3184	Viertel	ADJA	3	2.717809807669659e-05
3185	vfl	XY	3	2.717809807669659e-05
3186	Starnberg	NN	3	2.717809807669659e-05
3187	Straftäter	NN	3	2.717809807669659e-05
3188	via	APPR	3	2.717809807669659e-05
3189	besuchen	VVINF	3	2.717809807669659e-05
3190	Haas	NE	3	2.717809807669659e-05
3191	erkennen	VVINF	3	2.717809807669659e-05
3192	bewaffnet	ADJA	3	2.717809807669659e-05
3193	geführt	ADJA	3	2.717809807669659e-05
3194	passen	VV(IMP)	3	2.717809807669659e-05
3195	Anforderung	NN	3	2.717809807669659e-05
3196	spekulieren	VVPP	3	2.717809807669659e-05
3197	klassisch	ADJA	3	2.717809807669659e-05
3198	beantworten	VVINF	3	2.717809807669659e-05
3199	Saal	NE	3	2.717809807669659e-05
3200	wirken	VVINF	3	2.717809807669659e-05
3201	Wanderweg	NN	3	2.717809807669659e-05
3202	Mainz	NE	3	2.717809807669659e-05
3203	Pfalz	NE	3	2.717809807669659e-05
3204	Pfarrer	NN	3	2.717809807669659e-05
3205	Hit	NE	3	2.717809807669659e-05
3206	nahezu	ADV	3	2.717809807669659e-05
3207	fahrlässig	ADJD	3	2.717809807669659e-05
3208	reihen	VVFIN	3	2.717809807669659e-05
3209	Talent	NN	3	2.717809807669659e-05
3210	drücken	VVFIN	3	2.717809807669659e-05
3211	weh	ADJD	3	2.717809807669659e-05
3212	hinzuziehen	VVPP	3	2.717809807669659e-05
3213	Brauerei	NN	3	2.717809807669659e-05
3214	abbrennen	VVPP	3	2.717809807669659e-05
3215	Blüte	NN	3	2.717809807669659e-05
3216	anwenden	VVPP	3	2.717809807669659e-05
3217	Verhältnis	NN	3	2.717809807669659e-05
3218	bedeuten	VVINF	3	2.717809807669659e-05
3219	unterhalb	APPR	3	2.717809807669659e-05
3220	keineswegs	ADV	3	2.717809807669659e-05
3221	bio	NE	3	2.717809807669659e-05
3222	Migrant	NN	3	2.717809807669659e-05
3223	Burgenland	NE	3	2.717809807669659e-05
3224	oberösterreich	ADJ(D)	3	2.717809807669659e-05
3225	jährlich	ADJD	3	2.717809807669659e-05
3226	behalten	VVFIN	3	2.717809807669659e-05
3227	Lena	NE	3	2.717809807669659e-05
3228	Simon	NE	3	2.717809807669659e-05
3229	to	NE	3	2.717809807669659e-05
3230	anpassen	VVPP	3	2.717809807669659e-05
3231	unterscheiden	VVINF	3	2.717809807669659e-05
3232	mutmasslich	ADJA	3	2.717809807669659e-05
3233	Kanton	NE	3	2.717809807669659e-05
3234	Generalstaatsanwaltschaft	NN	3	2.717809807669659e-05
3235	nützlich	ADJA	3	2.717809807669659e-05
3236	Augsburg	NE	3	2.717809807669659e-05
3237	untersuchen	VVINF	3	2.717809807669659e-05
3238	ausreichend	ADJD	3	2.717809807669659e-05
3239	verlieben	VVPP	3	2.717809807669659e-05
3240	Leitung	NN	3	2.717809807669659e-05
3241	Oper	NN	3	2.717809807669659e-05
3242	berühren	VVPP	3	2.717809807669659e-05
3243	stärken	VVFIN	3	2.717809807669659e-05
3244	zitieren	VVFIN	3	2.717809807669659e-05
3245	konsequent	ADJD	3	2.717809807669659e-05
3246	tanzen	VVINF	3	2.717809807669659e-05
3247	zeitnah	ADJD	3	2.717809807669659e-05
3248	Bewußtsein	NN	3	2.717809807669659e-05
3249	Ordnungsamt	NN	3	2.717809807669659e-05
3250	Regenwetter	NN	3	2.717809807669659e-05
3251	reisend	ADJA	3	2.717809807669659e-05
3252	Regierungspräsidium	NN	3	2.717809807669659e-05
3253	steiermark	ADJ(D)	3	2.717809807669659e-05
3254	Huthi	NE	3	2.717809807669659e-05
3255	übrig	ADJD	3	2.717809807669659e-05
3256	Geheimnis	NN	3	2.717809807669659e-05
3257	Weisheit	NN	3	2.717809807669659e-05
3258	Park	NE	3	2.717809807669659e-05
3259	anm	XY	3	2.717809807669659e-05
3260	Jude	NN	3	2.717809807669659e-05
3261	Leistungsträger	NN	3	2.717809807669659e-05
3262	verstehen	VVFIN	3	2.717809807669659e-05
3263	Klassenerhalt	NN	3	2.717809807669659e-05
3264	Aufgabe	NN	3	2.717809807669659e-05
3265	eingreifen	VVFIN	3	2.717809807669659e-05
3266	böse	ADJA	3	2.717809807669659e-05
3267	interpretieren	VVFIN	3	2.717809807669659e-05
3268	Tariftreuegesetz	NN	3	2.717809807669659e-05
3269	Halbzeit	NN	3	2.717809807669659e-05
3270	Apfel	NN	3	2.717809807669659e-05
3271	Baum	NE	3	2.717809807669659e-05
3272	Handball	NN	3	2.717809807669659e-05
3273	Hauptplatz	NN	3	2.717809807669659e-05
3274	Balkon	NN	3	2.717809807669659e-05
3275	Gerhard	NE	3	2.717809807669659e-05
3276	Agenda	NN	3	2.717809807669659e-05
3277	attraktiv	ADJA	3	2.717809807669659e-05
3278	Ronja	FM	3	2.717809807669659e-05
3279	Kanal	NN	3	2.717809807669659e-05
3280	erheben	VVPP	3	2.717809807669659e-05
3281	spannen	VVPP	3	2.717809807669659e-05
3282	heil	ADJD	3	2.717809807669659e-05
3283	ansetzen	VVPP	3	2.717809807669659e-05
3284	beschuldigen	VVFIN	3	2.717809807669659e-05
3285	pott	ADJ(A)	3	2.717809807669659e-05
3286	Weiterentwicklung	NN	3	2.717809807669659e-05
3287	Fluggesellschaft	NN	3	2.717809807669659e-05
3288	Ita	FM	3	2.717809807669659e-05
3289	einstig	ADJA	3	2.717809807669659e-05
3290	Untergang	NN	3	2.717809807669659e-05
3291	Collin	NE	3	2.717809807669659e-05
3292	Frust	NN	3	2.717809807669659e-05
3293	Kanadier	NN	3	2.717809807669659e-05
3294	Geschäftsjahr	NN	3	2.717809807669659e-05
3295	kämpfen	VVPP	3	2.717809807669659e-05
3296	städtisch	ADJA	3	2.717809807669659e-05
3297	niedrig	ADJD	3	2.717809807669659e-05
3298	vereinfachen	VVPP	3	2.717809807669659e-05
3299	niedrig	ADJA	3	2.717809807669659e-05
3300	kurven	VV(FIN)	3	2.717809807669659e-05
3301	Modernisierung	NN	3	2.717809807669659e-05
3302	Boris	NE	3	2.717809807669659e-05
3303	knapp	ADJA	3	2.717809807669659e-05
3304	Kundschaft	NN	3	2.717809807669659e-05
3305	Busfahrer	NN	3	2.717809807669659e-05
3306	benötigen	VVFIN	3	2.717809807669659e-05
3307	Brite	NN	3	2.717809807669659e-05
3308	Satz	NN	3	2.717809807669659e-05
3309	verlangen	VVPP	3	2.717809807669659e-05
3310	Moldawien	NE	3	2.717809807669659e-05
3311	Rettungskraft	NN	3	2.717809807669659e-05
3312	genutzt	ADJA	3	2.717809807669659e-05
3313	hürzeler	ADJ(A)	3	2.717809807669659e-05
3314	rücken	VVFIN	3	2.717809807669659e-05
3315	freiwillig	ADJD	3	2.717809807669659e-05
3316	testen	VVINF	3	2.717809807669659e-05
3317	rot	ADJD	3	2.717809807669659e-05
3318	Zutaten	NN	3	2.717809807669659e-05
3319	verwenden	VVINF	3	2.717809807669659e-05
3320	quasi	ADV	3	2.717809807669659e-05
3321	bauen	VVPP	3	2.717809807669659e-05
3322	brauchen	VVIMP	3	2.717809807669659e-05
3323	Geduld	NN	3	2.717809807669659e-05
3324	Klaus	NE	3	2.717809807669659e-05
3325	Ralf	NE	3	2.717809807669659e-05
3326	verabschieden	VVPP	3	2.717809807669659e-05
3327	irdisch	ADJA	3	2.717809807669659e-05
3328	ehren	VVPP	3	2.717809807669659e-05
3329	endgültig	ADJA	3	2.717809807669659e-05
3330	enthüllen	VVPP	3	2.717809807669659e-05
3331	ehrenamtlich	ADJA	3	2.717809807669659e-05
3332	Palhinha	NE	3	2.717809807669659e-05
3333	fcb	XY	3	2.717809807669659e-05
3334	Patrick	NE	3	2.717809807669659e-05
3335	Instanz	NN	3	2.717809807669659e-05
3336	verpassen	VVPP	3	2.717809807669659e-05
3337	schwach	ADJA	3	2.717809807669659e-05
3338	Kapitel	NN	3	2.717809807669659e-05
3339	Weltverband	NN	3	2.717809807669659e-05
3340	noah	XY	3	2.717809807669659e-05
3341	Ausschreitung	NN	3	2.717809807669659e-05
3342	Wohngebiet	NN	3	2.717809807669659e-05
3343	Feiertag	NN	3	2.717809807669659e-05
3344	Abenteuer	NN	3	2.717809807669659e-05
3345	negativ	ADJA	3	2.717809807669659e-05
3346	th	NE	3	2.717809807669659e-05
3347	Wange	NN	3	2.717809807669659e-05
3348	Löwe	NN	3	2.717809807669659e-05
3349	Spiel	NN	3	2.717809807669659e-05
3350	Hans	NE	3	2.717809807669659e-05
3351	Landwirtschaft	NN	3	2.717809807669659e-05
3352	eingehen	VVINF	3	2.717809807669659e-05
3353	langfristig	ADJD	3	2.717809807669659e-05
3354	würdigen	VVFIN	3	2.717809807669659e-05
3355	Berichterstattung	NN	3	2.717809807669659e-05
3356	Spiegel	NN	3	2.717809807669659e-05
3357	Verband	NN	3	2.717809807669659e-05
3358	zuversichtlich	ADJD	3	2.717809807669659e-05
3359	Offensivmann	NE	3	2.717809807669659e-05
3360	Rückrunde	NN	3	2.717809807669659e-05
3361	Attentat	NN	3	2.717809807669659e-05
3362	Verbesserung	NN	3	2.717809807669659e-05
3363	künftig	ADJA	3	2.717809807669659e-05
3364	Körperverletzung	NN	3	2.717809807669659e-05
3365	Graf	NE	3	2.717809807669659e-05
3366	Rotary	NE	3	2.717809807669659e-05
3367	schweizerisch	ADJA	3	2.717809807669659e-05
3368	begrüßen	VVPP	3	2.717809807669659e-05
3369	Giorgio	NE	3	2.717809807669659e-05
3370	überstanden	ADJA	3	2.717809807669659e-05
3371	angeschlagen	ADJA	3	2.717809807669659e-05
3372	tödlich	ADJA	3	2.717809807669659e-05
3373	Sturz	NN	3	2.717809807669659e-05
3374	Verhängnis	NN	3	2.717809807669659e-05
3375	sexuell	ADJA	3	2.717809807669659e-05
3376	Orientierung	NN	3	2.717809807669659e-05
3377	Zone	NN	3	2.717809807669659e-05
3378	elektromagnetisch	ADJA	3	2.717809807669659e-05
3379	Signatur	NN	3	2.717809807669659e-05
3380	vorm	APPRART	3	2.717809807669659e-05
3381	Heidenheim	NN	3	2.717809807669659e-05
3382	Straßenverkehr	NN	3	2.717809807669659e-05
3383	nachmittags	ADV	3	2.717809807669659e-05
3384	Aspekt	NN	3	2.717809807669659e-05
3385	virtuell	ADJA	3	2.717809807669659e-05
3386	Gewicht	NN	3	2.717809807669659e-05
3387	Botschafter	NN	3	2.717809807669659e-05
3388	Fabrizio	NE	3	2.717809807669659e-05
3389	Benjamin	NE	3	2.717809807669659e-05
3390	Gegenzug	NN	3	2.717809807669659e-05
3391	ps	NE	3	2.717809807669659e-05
3392	Kanal	NE	3	2.717809807669659e-05
3393	Fußgänger	NN	3	2.717809807669659e-05
3394	verfügbar	ADJD	3	2.717809807669659e-05
3395	vorn	ADV	3	2.717809807669659e-05
3396	Betreuung	NN	3	2.717809807669659e-05
3397	ausbauen	VVINF	3	2.717809807669659e-05
3398	erforderlich	ADJD	3	2.717809807669659e-05
3399	Netflix	FM	3	2.717809807669659e-05
3400	mitnehmen	VVPP	3	2.717809807669659e-05
3401	abfahren	VV(FIN)	3	2.717809807669659e-05
3402	geeignet	ADJD	3	2.717809807669659e-05
3403	Disney	NE	3	2.717809807669659e-05
3404	Ökonom	NN	3	2.717809807669659e-05
3405	überwältigend	ADJD	3	2.717809807669659e-05
3406	anscheinend	ADJD	3	2.717809807669659e-05
3407	Kampfhandlung	NN	3	2.717809807669659e-05
3408	verwickeln	VVPP	3	2.717809807669659e-05
3409	umfassend	ADJA	3	2.717809807669659e-05
3410	Boeing	NE	3	2.717809807669659e-05
3411	Instrument	NN	3	2.717809807669659e-05
3412	schrittweise	ADJD	3	2.717809807669659e-05
3413	Baby	NN	3	2.717809807669659e-05
3414	Hai	NN	3	2.717809807669659e-05
3415	Quote	NN	3	2.717809807669659e-05
3416	Amd	NE	3	2.717809807669659e-05
3417	hervor	PTKVZ	3	2.717809807669659e-05
3418	Günther	NE	3	2.717809807669659e-05
3419	Merz	NE	3	2.717809807669659e-05
3420	demokratisch	ADJA	3	2.717809807669659e-05
3421	Chiara	FM	3	2.717809807669659e-05
3422	Stella	FM	3	2.717809807669659e-05
3423	Aussicht	NN	3	2.717809807669659e-05
3424	Balkonkraftwerk	NN	3	2.717809807669659e-05
3425	Stärkung	NN	3	2.717809807669659e-05
3426	östlich	APPR	3	2.717809807669659e-05
3427	überzeugen	VVINF	3	2.717809807669659e-05
3428	dänisch	ADJA	3	2.717809807669659e-05
3429	lauten	VVFIN	3	2.717809807669659e-05
3430	zukünftig	ADJA	3	2.717809807669659e-05
3431	zugute	PTKVZ	3	2.717809807669659e-05
3432	Budget	NN	3	2.717809807669659e-05
3433	Parteitag	NN	3	2.717809807669659e-05
3434	abo	XY	3	2.717809807669659e-05
3435	Fahrgast	NN	3	2.717809807669659e-05
3436	erfreuen	VVFIN	3	2.717809807669659e-05
3437	umgehen	VVFIN	3	2.717809807669659e-05
3438	siebt	ADJA	3	2.717809807669659e-05
3439	Flagge	NN	3	2.717809807669659e-05
3440	abnehmen	VVPP	3	2.717809807669659e-05
3441	Revolution	NN	3	2.717809807669659e-05
3442	breiten	VVFIN	3	2.717809807669659e-05
3443	benachbart	ADJA	3	2.717809807669659e-05
3444	Baustelle	NN	3	2.717809807669659e-05
3445	Wal	NN	3	2.717809807669659e-05
3446	brennend	ADJA	3	2.717809807669659e-05
3447	Pizza	NE	3	2.717809807669659e-05
3448	monatlich	ADJA	3	2.717809807669659e-05
3449	berufsfeuerwehr	ADV	3	2.717809807669659e-05
3450	lauten	VVINF	3	2.717809807669659e-05
3451	nö	XY	3	2.717809807669659e-05
3452	untersuchen	VVPP	3	2.717809807669659e-05
3453	Gefecht	NN	3	2.717809807669659e-05
3454	Skandal	NN	3	2.717809807669659e-05
3455	Oma	NN	3	2.717809807669659e-05
3456	lachen	VVFIN	3	2.717809807669659e-05
3457	Hochwasser	NN	3	2.717809807669659e-05
3458	Unterschrift	NN	3	2.717809807669659e-05
3459	vorbereiten	VVFIN	3	2.717809807669659e-05
3460	nationalratsabgeordnet	ADJ(A)	3	2.717809807669659e-05
3461	versteckt	ADJA	3	2.717809807669659e-05
3462	Vorgänger	NN	3	2.717809807669659e-05
3463	Hauptbühne	NN	3	2.717809807669659e-05
3464	Günter	NE	3	2.717809807669659e-05
3465	müde	ADJD	3	2.717809807669659e-05
3466	singen	VVINF	3	2.717809807669659e-05
3467	erkunden	VVFIN	3	2.717809807669659e-05
3468	vereinen	VVINF	3	2.717809807669659e-05
3469	Abstiegskampf	NN	3	2.717809807669659e-05
3470	Laufwerk	NN	3	2.717809807669659e-05
3471	qualitativ	ADJD	3	2.717809807669659e-05
3472	Laufzeit	NN	3	2.717809807669659e-05
3473	Arbeitskraft	NN	3	2.717809807669659e-05
3474	Macher	NN	3	2.717809807669659e-05
3475	beeindrucken	VVFIN	3	2.717809807669659e-05
3476	blockieren	VVPP	3	2.717809807669659e-05
3477	Saarland	NE	3	2.717809807669659e-05
3478	notwendig	ADJD	3	2.717809807669659e-05
3479	handeln	VVPP	3	2.717809807669659e-05
3480	umliegend	ADJA	3	2.717809807669659e-05
3481	Signal	FM	3	2.717809807669659e-05
3482	Tätigkeit	NN	3	2.717809807669659e-05
3483	unzählig	ADJA	3	2.717809807669659e-05
3484	leisten	VVPP	3	2.717809807669659e-05
3485	Mitgliedschaft	NN	3	2.717809807669659e-05
3486	Militärhilfe	NN	3	2.717809807669659e-05
3487	irregulär	ADJ(A)	3	2.717809807669659e-05
3488	gegründet	ADJA	3	2.717809807669659e-05
3489	antreten	VVFIN	3	2.717809807669659e-05
3490	fünfmal	ADV	3	2.717809807669659e-05
3491	Diener	NN	3	2.717809807669659e-05
3492	Praxis	NN	3	2.717809807669659e-05
3493	halbfinal	ADJ(A)	3	2.717809807669659e-05
3494	dicht	ADJA	3	2.717809807669659e-05
3495	Behandlung	NN	3	2.717809807669659e-05
3496	Demonstrant	NN	3	2.717809807669659e-05
3497	gesperrt	ADJA	3	2.717809807669659e-05
3498	verständigen	VVPP	3	2.717809807669659e-05
3499	Deal	NE	3	2.717809807669659e-05
3500	Erbe	NE	3	2.717809807669659e-05
3501	Merkel	NE	3	2.717809807669659e-05
3502	Inflationsrate	NN	3	2.717809807669659e-05
3503	Leser	NN	3	2.717809807669659e-05
3504	betrachten	VV(FIN)	3	2.717809807669659e-05
3505	Airline	NN	3	2.717809807669659e-05
3506	billig	ADJD	3	2.717809807669659e-05
3507	praktisch	ADJD	3	2.717809807669659e-05
3508	fassen	VVINF	3	2.717809807669659e-05
3509	dortmunder	ADJ(A)	3	2.717809807669659e-05
3510	perfekt	ADJA	3	2.717809807669659e-05
3511	ungewöhnlich	ADJD	3	2.717809807669659e-05
3512	Weihnachtsmarkt	NN	3	2.717809807669659e-05
3513	abschließen	VVINF	3	2.717809807669659e-05
3514	kombinieren	VVINF	3	2.717809807669659e-05
3515	Architektur	NN	3	2.717809807669659e-05
3516	echt	ADJD	3	2.717809807669659e-05
3517	Halle	NE	3	2.717809807669659e-05
3518	general	ADJD	3	2.717809807669659e-05
3519	zunehmend	ADJA	3	2.717809807669659e-05
3520	erschaffen	VVPP	3	2.717809807669659e-05
3521	kreieren	VVPP	3	2.717809807669659e-05
3522	go	NE	3	2.717809807669659e-05
3523	attraktiv	ADJD	3	2.717809807669659e-05
3524	Katze	NN	3	2.717809807669659e-05
3525	versterben	VVPP	3	2.717809807669659e-05
3526	Karl	NE	3	2.717809807669659e-05
3527	Wettbewerb	NN	3	2.717809807669659e-05
3528	fortschreiten	VV(FIN)	3	2.717809807669659e-05
3529	Neckar	NE	3	2.717809807669659e-05
3530	Stichtag	NN	3	2.717809807669659e-05
3531	Organisator	NN	3	2.717809807669659e-05
3532	ausländisch	ADJA	3	2.717809807669659e-05
3533	kommentieren	VVFIN	3	2.717809807669659e-05
3534	erneuerbar	ADJA	3	2.717809807669659e-05
3535	Auswertung	NN	3	2.717809807669659e-05
3536	töten	VVINF	3	2.717809807669659e-05
3537	terroristisch	ADJA	3	2.717809807669659e-05
3538	Terrormiliz	NN	3	2.717809807669659e-05
3539	Nord	NE	3	2.717809807669659e-05
3540	Parlament	NN	3	2.717809807669659e-05
3541	Elfmeter	NN	3	2.717809807669659e-05
3542	Radweg	NN	3	2.717809807669659e-05
3543	übergeben	VV(FIN)	3	2.717809807669659e-05
3544	Unzufriedenheit	NN	3	2.717809807669659e-05
3545	Verteidiger	NN	3	2.717809807669659e-05
3546	werten	VVFIN	3	2.717809807669659e-05
3547	trennen	VVPP	3	2.717809807669659e-05
3548	integriert	ADJA	3	2.717809807669659e-05
3549	effizient	ADJA	3	2.717809807669659e-05
3550	pflanzen	VVINF	3	2.717809807669659e-05
3551	Swing	NN	3	2.717809807669659e-05
3552	Sportart	NN	3	2.717809807669659e-05
3553	disclaimer	ADJ(A)	3	2.717809807669659e-05
3554	Messer	NE	3	2.717809807669659e-05
3555	Bestandteil	NN	3	2.717809807669659e-05
3556	Freundschaft	NN	3	2.717809807669659e-05
3557	Desktop	FM	3	2.717809807669659e-05
3558	verleihen	VVINF	3	2.717809807669659e-05
3559	Kollegin	NN	3	2.717809807669659e-05
3560	vollkommen	ADJD	3	2.717809807669659e-05
3561	Accessoire	NN	3	2.717809807669659e-05
3562	Level	FM	3	2.717809807669659e-05
3563	Welle	NN	3	2.717809807669659e-05
3564	Island	NE	3	2.717809807669659e-05
3565	gestalten	VVINF	3	2.717809807669659e-05
3566	warten	VVPP	3	2.717809807669659e-05
3567	pflegen	VVFIN	3	2.717809807669659e-05
3568	Chat	FM	3	2.717809807669659e-05
3569	überreichen	VVPP	3	2.717809807669659e-05
3570	hochwertig	ADJA	3	2.717809807669659e-05
3571	stern	NE	3	2.717809807669659e-05
3572	Zauberer	NN	3	2.717809807669659e-05
3573	kreativ	ADJA	3	2.717809807669659e-05
3574	Launch	NE	3	2.717809807669659e-05
3575	Übung	NN	3	2.717809807669659e-05
3576	erneut	ADJA	3	2.717809807669659e-05
3577	raten	VVFIN	3	2.717809807669659e-05
3578	Kraut	NN	3	2.717809807669659e-05
3579	Heilbronn	NE	3	2.717809807669659e-05
3580	Lehmann	NE	3	2.717809807669659e-05
3581	akut	ADJA	3	2.717809807669659e-05
3582	Alltag	NN	3	2.717809807669659e-05
3583	Klimaschutz	NN	3	2.717809807669659e-05
3584	kostenlos	ADJA	3	2.717809807669659e-05
3585	Vogel	NE	3	2.717809807669659e-05
3586	arm	ADJA	3	2.717809807669659e-05
3587	Sex	FM	3	2.717809807669659e-05
3588	Innenverteidiger	NN	3	2.717809807669659e-05
3589	Festspiel	NN	3	2.717809807669659e-05
3590	Brot	NN	3	2.717809807669659e-05
3591	Josef	NE	3	2.717809807669659e-05
3592	Anmeldung	NN	3	2.717809807669659e-05
3593	Fernseher	NN	3	2.717809807669659e-05
3594	Bodensee	NE	3	2.717809807669659e-05
3595	Kalifornien	NE	3	2.717809807669659e-05
3596	Art	NN	3	2.717809807669659e-05
3597	republikanisch	ADJA	3	2.717809807669659e-05
3598	ernsthaft	ADJD	3	2.717809807669659e-05
3599	heftig	ADJA	3	2.717809807669659e-05
3600	Ideologie	NN	3	2.717809807669659e-05
3601	Komitee	NN	3	2.717809807669659e-05
3602	Cloud	NE	3	2.717809807669659e-05
3603	Score	NN	3	2.717809807669659e-05
3604	ländlich	ADJA	3	2.717809807669659e-05
3605	empfehlenswert	ADJD	3	2.717809807669659e-05
3606	Entschuldigung	NN	3	2.717809807669659e-05
3607	Landratsamt	NN	3	2.717809807669659e-05
3608	Photovoltaik	NN	3	2.717809807669659e-05
3609	fern	ADJD	3	2.717809807669659e-05
3610	aussehen	VVINF	3	2.717809807669659e-05
3611	Empfehlung	NN	3	2.717809807669659e-05
