	lemma	pos	abs_freq	rel_freq
380	zahlen	VVINF	103	0.00020899023224293188
381	Januar	NN	103	0.00020899023224293188
382	schwer	ADJD	103	0.00020899023224293188
383	wer	PWS	103	0.00020899023224293188
384	Feuerwehr	NN	103	0.00020899023224293188
385	sieben	CARD	102	0.00020696120086193253
386	tun	VVINF	102	0.00020696120086193253
387	tun	VVFIN	102	0.00020696120086193253
388	Juli	NN	102	0.00020696120086193253
389	e	NE	101	0.0002049321694809332
390	rollen	VVFIN	101	0.0002049321694809332
391	September	NN	101	0.0002049321694809332
392	weiterhin	ADV	101	0.0002049321694809332
393	sicher	ADJD	101	0.0002049321694809332
394	mai	NE	101	0.0002049321694809332
395	Blick	NN	100	0.00020290313809993385
396	je	ADV	100	0.00020290313809993385
397	genau	ADJD	100	0.00020290313809993385
398	knapp	ADJD	100	0.00020290313809993385
399	Angebot	NN	99	0.00020087410671893453
400	wenige	PIAT	99	0.00020087410671893453
401	Fahrzeug	NN	99	0.00020087410671893453
402	Ziel	NN	99	0.00020087410671893453
403	dritt	ADJA	98	0.00019884507533793517
404	befinden	VVFIN	98	0.00019884507533793517
405	fallen	VVFIN	98	0.00019884507533793517
406	ehemalig	ADJA	98	0.00019884507533793517
407	europäisch	ADJA	97	0.00019681604395693585
408	Gast	NN	97	0.00019681604395693585
409	Juni	NN	97	0.00019681604395693585
410	demnach	PROAV	97	0.00019681604395693585
411	August	NE	96	0.0001947870125759365
412	lang	ADJA	96	0.0001947870125759365
413	Mitarbeiter	NN	96	0.0001947870125759365
414	mittlerweile	ADV	95	0.00019275798119493717
415	schwer	ADJA	95	0.00019275798119493717
416	zunächst	ADV	95	0.00019275798119493717
417	suchen	VVFIN	95	0.00019275798119493717
418	verletzen	VVPP	95	0.00019275798119493717
419	ukrainisch	ADJA	95	0.00019275798119493717
420	nacht	PTKVZ	94	0.00019072894981393782
421	bislang	ADV	94	0.00019072894981393782
422	dennoch	ADV	94	0.00019072894981393782
423	kosten	VVINF	93	0.0001886999184329385
424	Erfolg	NN	93	0.0001886999184329385
425	Zukunft	NN	93	0.0001886999184329385
426	Fußball	NN	93	0.0001886999184329385
427	möglich	ADJA	93	0.0001886999184329385
428	künftig	ADJD	92	0.00018667088705193915
429	früher	ADV	92	0.00018667088705193915
430	eher	ADV	92	0.00018667088705193915
431	fest	PTKVZ	91	0.0001846418556709398
432	wirklich	ADJD	91	0.0001846418556709398
433	zeigen	VVINF	91	0.0001846418556709398
434	unterwegs	ADV	91	0.0001846418556709398
435	mindestens	ADV	91	0.0001846418556709398
436	erhalten	VVINF	91	0.0001846418556709398
437	März	NE	90	0.00018261282428994047
438	Dezember	NN	90	0.00018261282428994047
439	international	ADJA	90	0.00018261282428994047
440	Entscheidung	NN	90	0.00018261282428994047
441	nehmen	VVINF	90	0.00018261282428994047
442	glauben	VVFIN	89	0.00018058379290894112
443	art	FM	89	0.00018058379290894112
444	weit	ADJD	89	0.00018058379290894112
445	geben	VVPP	89	0.00018058379290894112
446	meiste	PIAT	89	0.00018058379290894112
447	zusammen	PTKVZ	89	0.00018058379290894112
448	erstmals	ADV	89	0.00018058379290894112
449	st	NE	89	0.00018058379290894112
450	München	NE	89	0.00018058379290894112
451	tagen	VVFIN	88	0.0001785547615279418
452	paar	PIAT	88	0.0001785547615279418
453	bekommen	VVINF	88	0.0001785547615279418
454	darüber	PROAV	88	0.0001785547615279418
455	bekommen	VVFIN	88	0.0001785547615279418
456	Tier	NN	88	0.0001785547615279418
457	Chef	NN	88	0.0001785547615279418
458	inzwischen	ADV	88	0.0001785547615279418
459	gleich	ADJD	88	0.0001785547615279418
460	wichtig	ADJD	87	0.00017652573014694244
461	Chance	NN	87	0.00017652573014694244
462	ebenso	ADV	87	0.00017652573014694244
463	Dollar	NN	87	0.00017652573014694244
464	Grund	NN	87	0.00017652573014694244
465	bringen	VVPP	87	0.00017652573014694244
466	Februar	NN	87	0.00017652573014694244
467	April	NN	87	0.00017652573014694244
468	Ergebnis	NN	86	0.00017449669876594312
469	zahlreich	ADJA	86	0.00017449669876594312
470	darunter	PROAV	85	0.00017246766738494376
471	Datum	NN	85	0.00017246766738494376
472	Plan	NN	85	0.00017246766738494376
473	Buch	NN	85	0.00017246766738494376
474	Gruppe	NN	85	0.00017246766738494376
475	fragen	VVINF	85	0.00017246766738494376
476	gleichzeitig	ADJD	84	0.00017043863600394444
477	tagen	VVINF	84	0.00017043863600394444
478	scheinen	VVFIN	84	0.00017043863600394444
479	bringen	VVINF	84	0.00017043863600394444
480	tv	NE	84	0.00017043863600394444
481	Entwicklung	NN	84	0.00017043863600394444
482	sitzen	VVFIN	84	0.00017043863600394444
483	treten	VVFIN	84	0.00017043863600394444
484	kriegen	VVIMP	83	0.0001684096046229451
485	offenbar	ADJD	83	0.0001684096046229451
486	Bundesliga	NN	83	0.0001684096046229451
487	Kreis	NN	83	0.0001684096046229451
488	Gericht	NN	82	0.00016638057324194576
489	links	ADV	82	0.00016638057324194576
490	sozial	ADJA	82	0.00016638057324194576
491	Zug	NN	82	0.00016638057324194576
492	sogenannt	ADJA	81	0.0001643515418609464
493	daran	PROAV	81	0.0001643515418609464
494	direkt	ADJD	81	0.0001643515418609464
495	Punkt	NN	81	0.0001643515418609464
496	bad	FM	81	0.0001643515418609464
497	Kunde	NN	81	0.0001643515418609464
498	Unfall	NN	81	0.0001643515418609464
499	Krankenhaus	NN	81	0.0001643515418609464
500	Mitglied	NN	80	0.00016232251047994709
501	acht	CARD	80	0.00016232251047994709
502	Wien	NE	80	0.00016232251047994709
503	Liga	NN	79	0.00016029347909894773
504	rahmen	VV(FIN)	79	0.00016029347909894773
505	führen	VVINF	79	0.00016029347909894773
506	Information	NN	79	0.00016029347909894773
507	zuvor	ADV	79	0.00016029347909894773
508	Experte	NN	79	0.00016029347909894773
509	wert	ADJD	78	0.0001582644477179484
510	Höhe	NN	78	0.0001582644477179484
511	richtig	ADJD	78	0.0001582644477179484
512	haus	PTKVZ	78	0.0001582644477179484
513	Programm	NN	78	0.0001582644477179484
514	erleben	VVFIN	78	0.0001582644477179484
515	fehlen	VVFIN	78	0.0001582644477179484
516	kommen	VVPP	78	0.0001582644477179484
517	Schweiz	NE	78	0.0001582644477179484
518	em	NE	78	0.0001582644477179484
519	Leistung	NN	77	0.00015623541633694906
520	hin	PTKVZ	77	0.00015623541633694906
521	leicht	ADJD	77	0.00015623541633694906
522	Gebäude	NN	77	0.00015623541633694906
523	Mutter	NN	77	0.00015623541633694906
524	besonder	ADJA	77	0.00015623541633694906
525	ki	NE	77	0.00015623541633694906
526	Thomas	NE	77	0.00015623541633694906
527	darin	PROAV	77	0.00015623541633694906
528	Unterstützung	NN	77	0.00015623541633694906
529	Politik	NN	76	0.00015420638495594973
530	Fahrer	NN	76	0.00015420638495594973
531	Markt	NN	76	0.00015420638495594973
532	&	KON	75	0.00015217735357495038
533	betroffen	ADJA	75	0.00015217735357495038
534	Haus	NN	75	0.00015217735357495038
535	trotzdem	PROAV	74	0.00015014832219395106
536	hoffen	VVFIN	74	0.00015014832219395106
537	Verein	NN	74	0.00015014832219395106
538	Situation	NN	74	0.00015014832219395106
539	the	FM	74	0.00015014832219395106
540	Wasser	NN	74	0.00015014832219395106
541	dpa	NE	74	0.00015014832219395106
542	Hand	NN	74	0.00015014832219395106
543	Besucher	NN	74	0.00015014832219395106
544	erhalten	VVFIN	74	0.00015014832219395106
545	Partie	NN	74	0.00015014832219395106
546	═	XY	74	0.00015014832219395106
547	Wochenende	NN	73	0.0001481192908129517
548	warnen	VVFIN	73	0.0001481192908129517
549	jugendlich	ADJA	73	0.0001481192908129517
550	dadurch	PROAV	73	0.0001481192908129517
551	entsprechend	ADJA	73	0.0001481192908129517
552	Kilometer	NN	72	0.00014609025943195238
553	lieb	ADJA	72	0.00014609025943195238
554	allein	ADV	72	0.00014609025943195238
555	finden	VVPP	72	0.00014609025943195238
556	Beginn	NN	72	0.00014609025943195238
557	warum	PWAV	72	0.00014609025943195238
558	sowohl	KON	71	0.00014406122805095303
559	%	NN	71	0.00014406122805095303
560	versuchen	VVFIN	71	0.00014406122805095303
561	Führung	NN	71	0.00014406122805095303
562	b	NE	71	0.00014406122805095303
563	co	NE	71	0.00014406122805095303
564	Tod	NN	71	0.00014406122805095303
565	Bank	NN	71	0.00014406122805095303
566	gewinnen	VVFIN	70	0.0001420321966699537
567	angesichts	APPR	70	0.0001420321966699537
568	einzig	ADJA	70	0.0001420321966699537
569	öffentlich	ADJA	70	0.0001420321966699537
570	de	NE	70	0.0001420321966699537
571	Vater	NN	70	0.0001420321966699537
572	Hintergrund	NN	69	0.00014000316528895435
573	Verfügung	NN	69	0.00014000316528895435
574	Sache	NN	69	0.00014000316528895435
575	Maßnahme	NN	69	0.00014000316528895435
576	erwarten	VVPP	69	0.00014000316528895435
577	erreichen	VVINF	69	0.00014000316528895435
578	Täter	NN	69	0.00014000316528895435
579	israelisch	ADJA	69	0.00014000316528895435
580	betreiben	VVFIN	69	0.00014000316528895435
581	meinen	VVFIN	69	0.00014000316528895435
582	Bürgermeister	NN	68	0.00013797413390795503
583	bald	ADV	68	0.00013797413390795503
584	sagen	VVINF	68	0.00013797413390795503
585	Lage	NN	68	0.00013797413390795503
586	jen	PDAT	68	0.00013797413390795503
587	Modell	NN	68	0.00013797413390795503
588	Medium	NN	68	0.00013797413390795503
589	erzählen	VVFIN	68	0.00013797413390795503
590	nutzen	VVINF	68	0.00013797413390795503
591	Vergleich	NN	68	0.00013797413390795503
592	;	$.	67	0.00013594510252695568
593	halten	VVINF	67	0.00013594510252695568
594	Serie	NN	67	0.00013594510252695568
595	recht	ADJA	67	0.00013594510252695568
596	Scholz	NE	67	0.00013594510252695568
597	Wohnung	NN	67	0.00013594510252695568
598	legen	VVFIN	67	0.00013594510252695568
599	Amt	NN	67	0.00013594510252695568
600	Sicherheit	NN	65	0.000131887039764957
601	tatsächlich	ADJD	65	0.000131887039764957
602	Titel	NN	65	0.000131887039764957
603	Eltern	NN	65	0.000131887039764957
604	preis	PTKVZ	65	0.000131887039764957
605	Interview	NN	65	0.000131887039764957
606	u	NE	65	0.000131887039764957
607	League	NE	65	0.000131887039764957
608	Opfer	NN	65	0.000131887039764957
609	jährig	ADJ(A)	65	0.000131887039764957
610	Lösung	NN	65	0.000131887039764957
611	Bühne	NN	64	0.00012985800838395767
612	rechts	ADV	64	0.00012985800838395767
613	kurz	ADJA	64	0.00012985800838395767
614	Kritik	NN	64	0.00012985800838395767
615	Standort	NN	64	0.00012985800838395767
616	Aktie	NN	64	0.00012985800838395767
617	planen	VVPP	64	0.00012985800838395767
618	China	NE	64	0.00012985800838395767
619	offen	ADJD	64	0.00012985800838395767
620	Interesse	NN	64	0.00012985800838395767
621	Veranstaltung	NN	64	0.00012985800838395767
622	gesamt	ADJA	64	0.00012985800838395767
623	obwohl	KOUS	64	0.00012985800838395767
624	Sprecher	NN	63	0.00012782897700295832
