	lemma	pos	abs_freq	rel_freq
14533	Strombedarf	NN	2	4.077688113946916e-06
14534	Auswechselspieler	NN	2	4.077688113946916e-06
14535	euphorisch	ADJD	2	4.077688113946916e-06
14536	Aussaat	NN	2	4.077688113946916e-06
14537	Sed	NE	2	4.077688113946916e-06
14538	Bergmann	NE	2	4.077688113946916e-06
14539	Alexej	NE	2	4.077688113946916e-06
14540	Polarisierung	NN	2	4.077688113946916e-06
14541	vorsichtig	ADJA	2	4.077688113946916e-06
14542	icb	XY	2	4.077688113946916e-06
14543	Destination	NN	2	4.077688113946916e-06
14544	Ölpreis	NN	2	4.077688113946916e-06
14545	durchgängig	ADJD	2	4.077688113946916e-06
14546	vermelden	VVPP	2	4.077688113946916e-06
14547	aufholen	VVINF	2	4.077688113946916e-06
14548	Lebensende	NN	2	4.077688113946916e-06
14549	Hafun	FM	2	4.077688113946916e-06
14550	Vibration	NN	2	4.077688113946916e-06
14551	Kaniak	NE	2	4.077688113946916e-06
14552	Kontaktaufnahme	NN	2	4.077688113946916e-06
14553	Versteigerung	NN	2	4.077688113946916e-06
14554	Bedrohungslage	NN	2	4.077688113946916e-06
14555	verdienen	VV(FIN)	2	4.077688113946916e-06
14556	digital	ADJ(A)	2	4.077688113946916e-06
14557	segnen	VVPP	2	4.077688113946916e-06
14558	silent	ADJ(D)	2	4.077688113946916e-06
14559	Oase	NN	2	4.077688113946916e-06
14560	Rückzugsort	NN	2	4.077688113946916e-06
14561	erlegen	VVPP	2	4.077688113946916e-06
14562	ästhetisch	ADJA	2	4.077688113946916e-06
14563	Nadel	NN	2	4.077688113946916e-06
14564	positiv	ADJ(A)	2	4.077688113946916e-06
14565	Mittelmeerraum	NN	2	4.077688113946916e-06
14566	Skandinavien	NE	2	4.077688113946916e-06
14567	Valentine	NE	2	4.077688113946916e-06
14568	schaal	ADJ(D)	2	4.077688113946916e-06
14569	häflig	ADJ(A)	2	4.077688113946916e-06
14570	Dg	NE	2	4.077688113946916e-06
14571	Duschraum	NN	2	4.077688113946916e-06
14572	‒	XY	2	4.077688113946916e-06
14573	rühren	VVINF	2	4.077688113946916e-06
14574	ausleben	VVINF	2	4.077688113946916e-06
14575	Kulturstaatsministerin	NN	2	4.077688113946916e-06
14576	Grossaktionär	NN	2	4.077688113946916e-06
14577	bescheren	VVFIN	2	4.077688113946916e-06
14578	Broschinski	NE	2	4.077688113946916e-06
14579	daschn	ADJ(A)	2	4.077688113946916e-06
14580	sellner	ADJ(A)	2	4.077688113946916e-06
14581	Oberhof	NN	2	4.077688113946916e-06
14582	Hochburg	NE	2	4.077688113946916e-06
14583	wahlberechtigt	ADJ(A)	2	4.077688113946916e-06
14584	zuteilen	VVPP	2	4.077688113946916e-06
14585	Schuppen	NN	2	4.077688113946916e-06
14586	Radtour	NN	2	4.077688113946916e-06
14587	kopenhagener	ADJ(A)	2	4.077688113946916e-06
14588	Jussi	NE	2	4.077688113946916e-06
14589	Olsen	NE	2	4.077688113946916e-06
14590	surfen	VV(IMP)	2	4.077688113946916e-06
14591	zuträglich	ADJD	2	4.077688113946916e-06
14592	pendeln	VVINF	2	4.077688113946916e-06
14593	Spielstätte	NN	2	4.077688113946916e-06
14594	tummeln	VVFIN	2	4.077688113946916e-06
14595	Gewohnheit	NN	2	4.077688113946916e-06
14596	Vereinsführung	NN	2	4.077688113946916e-06
14597	Antalyaspor	NE	2	4.077688113946916e-06
14598	Volksgarten	NE	2	4.077688113946916e-06
14599	terminieren	VVPP	2	4.077688113946916e-06
14600	Vampir	NN	2	4.077688113946916e-06
14601	Ian	NE	2	4.077688113946916e-06
14602	Kosovo	NE	2	4.077688113946916e-06
14603	Sportgymnasium	NN	2	4.077688113946916e-06
14604	kompliziert	ADJA	2	4.077688113946916e-06
14605	Gleichstellung	NN	2	4.077688113946916e-06
14606	Sporttreiben	NN	2	4.077688113946916e-06
14607	bespielen	VVPP	2	4.077688113946916e-06
14608	leistbar	ADJ(A)	2	4.077688113946916e-06
14609	ablesen	VVINF	2	4.077688113946916e-06
14610	Verteidigerin	NN	2	4.077688113946916e-06
14611	Vorgängerin	NN	2	4.077688113946916e-06
14612	stimmlich	ADJD	2	4.077688113946916e-06
14613	Gefilde	NN	2	4.077688113946916e-06
14614	umfallen	VV(INF)	2	4.077688113946916e-06
14615	Speiseröhre	NN	2	4.077688113946916e-06
14616	Haarfarbe	NN	2	4.077688113946916e-06
14617	veganerin	ADV	2	4.077688113946916e-06
14618	Firmensitz	NN	2	4.077688113946916e-06
14619	gesellschaftlich	ADJD	2	4.077688113946916e-06
14620	Hauptstrasse	NN	2	4.077688113946916e-06
14621	Turnhalle	NN	2	4.077688113946916e-06
14622	Stromgesetz	NN	2	4.077688113946916e-06
14623	Solarenergie	NN	2	4.077688113946916e-06
14624	Weselsky	NE	2	4.077688113946916e-06
14625	hoffen	VVPP	2	4.077688113946916e-06
14626	Waffensystem	NN	2	4.077688113946916e-06
14627	kolportieren	VVPP	2	4.077688113946916e-06
14628	fußballspielen	VV(INF)	2	4.077688113946916e-06
14629	Fp	NE	2	4.077688113946916e-06
14630	Wissenschaftsvermittlung	NN	2	4.077688113946916e-06
14631	gemein	ADJD	2	4.077688113946916e-06
14632	Beständigkeit	NN	2	4.077688113946916e-06
14633	Symbiose	NN	2	4.077688113946916e-06
14634	Büroalltag	NN	2	4.077688113946916e-06
14635	stromhungrig	ADJ(A)	2	4.077688113946916e-06
14636	leistungsschwach	ADJ(A)	2	4.077688113946916e-06
14637	verarbeiten	VVINF	2	4.077688113946916e-06
14638	Haltungsform	NN	2	4.077688113946916e-06
14639	Fraktionsvorsitzende	NNA	2	4.077688113946916e-06
14640	Ratssitzung	NN	2	4.077688113946916e-06
14641	Perry	NE	2	4.077688113946916e-06
14642	Topform	NN	2	4.077688113946916e-06
14643	adventswochenend	ADJ(A)	2	4.077688113946916e-06
14644	tracklimits	ADV	2	4.077688113946916e-06
14645	ganzheitlich	ADJA	2	4.077688113946916e-06
14646	Revenue	FM	2	4.077688113946916e-06
14647	Finalserie	NN	2	4.077688113946916e-06
14648	Nationaltrainer	NN	2	4.077688113946916e-06
14649	Ksc	NE	2	4.077688113946916e-06
14650	Lewentz	NE	2	4.077688113946916e-06
14651	getrennt	ADJA	2	4.077688113946916e-06
14652	zweistündig	ADJA	2	4.077688113946916e-06
14653	erstaunt	ADJD	2	4.077688113946916e-06
14654	Knieproblem	NN	2	4.077688113946916e-06
14655	Sommersaison	NN	2	4.077688113946916e-06
14656	Touristiker	NN	2	4.077688113946916e-06
14657	Videosequenz	NN	2	4.077688113946916e-06
14658	Versorgungsgebiet	NN	2	4.077688113946916e-06
14659	Mutlu	NE	2	4.077688113946916e-06
14660	falk	XY	2	4.077688113946916e-06
14661	Vorstandssprecher	NN	2	4.077688113946916e-06
14662	stocken	VVINF	2	4.077688113946916e-06
14663	geraten	ADJA	2	4.077688113946916e-06
14664	Regine	NE	2	4.077688113946916e-06
14665	Camera	NE	2	4.077688113946916e-06
14666	oppo	XY	2	4.077688113946916e-06
14667	kos	NE	2	4.077688113946916e-06
14668	Flüchtlingshilfswerk	NN	2	4.077688113946916e-06
14669	Hilfsgut	NN	2	4.077688113946916e-06
14670	oberirdisch	ADJA	2	4.077688113946916e-06
14671	Sozialplan	NN	2	4.077688113946916e-06
14672	Schönefeld	NE	2	4.077688113946916e-06
14673	Dividendenrendite	NN	2	4.077688113946916e-06
14674	klimagerecht	ADJ(A)	2	4.077688113946916e-06
14675	erfahrener	ADJA	2	4.077688113946916e-06
14676	Thailand	NE	2	4.077688113946916e-06
14677	türmen	VV(FIN)	2	4.077688113946916e-06
14678	côt	ADJ(A)	2	4.077688113946916e-06
14679	Sambia	NE	2	4.077688113946916e-06
14680	ballistisch	ADJ(A)	2	4.077688113946916e-06
14681	Vereinshaus	NN	2	4.077688113946916e-06
14682	Vereinsheim	NN	2	4.077688113946916e-06
14683	Verfassungsgericht	NN	2	4.077688113946916e-06
14684	Ortega	NE	2	4.077688113946916e-06
14685	Forbes	NE	2	4.077688113946916e-06
14686	Klient	NN	2	4.077688113946916e-06
14687	verzerren	VVPP	2	4.077688113946916e-06
14688	Vernachlässigung	NN	2	4.077688113946916e-06
14689	absteigen	VVPP	2	4.077688113946916e-06
14690	viral	ADJ(D)	2	4.077688113946916e-06
14691	kontaminieren	VV(FIN)	2	4.077688113946916e-06
14692	visionär	ADJA	2	4.077688113946916e-06
14693	Naturfreund	NN	2	4.077688113946916e-06
14694	abbrennen	VVPP	2	4.077688113946916e-06
14695	Biber	NN	2	4.077688113946916e-06
14696	Analystin	NN	2	4.077688113946916e-06
14697	fraser	ADJ(A)	2	4.077688113946916e-06
14698	Adenauer	NE	2	4.077688113946916e-06
14699	Abkehr	NN	2	4.077688113946916e-06
14700	Neapel	NE	2	4.077688113946916e-06
14701	Schwergewicht	NN	2	4.077688113946916e-06
14702	Wechselkurs	NN	2	4.077688113946916e-06
14703	Wohneinheit	NN	2	4.077688113946916e-06
14704	Bp	NE	2	4.077688113946916e-06
14705	Forschungszentrum	NN	2	4.077688113946916e-06
14706	Puls	NN	2	4.077688113946916e-06
14707	essenziell	ADJ(D)	2	4.077688113946916e-06
14708	Powerplay	NN	2	4.077688113946916e-06
14709	Matsch	NN	2	4.077688113946916e-06
14710	Nachtschicht	NN	2	4.077688113946916e-06
14711	Vorrang	NN	2	4.077688113946916e-06
14712	Green	NN	2	4.077688113946916e-06
14713	Kreuzweg	NN	2	4.077688113946916e-06
14714	schmunzeln	VVFIN	2	4.077688113946916e-06
14715	wattwil	ADJ(D)	2	4.077688113946916e-06
14716	eintreten	VVPP	2	4.077688113946916e-06
14717	Einmarsch	NN	2	4.077688113946916e-06
14718	Inn	NE	2	4.077688113946916e-06
14719	tourismusverantwortlich	ADJ(A)	2	4.077688113946916e-06
14720	vertiefen	VVINF	2	4.077688113946916e-06
14721	initiieren	VVFIN	2	4.077688113946916e-06
14722	aufgenommen	ADJA	2	4.077688113946916e-06
14723	Veto	NN	2	4.077688113946916e-06
14724	pochen	VVFIN	2	4.077688113946916e-06
14725	Großereignis	NN	2	4.077688113946916e-06
14726	Reinhardt	NE	2	4.077688113946916e-06
14727	Fehmarn	NE	2	4.077688113946916e-06
14728	aufeinandertreffen	VVINF	2	4.077688113946916e-06
14729	zweitwichtig	ADJA	2	4.077688113946916e-06
14730	streichen	VV(FIN)	2	4.077688113946916e-06
14731	knicken	VVPP	2	4.077688113946916e-06
14732	Geiselhaft	NN	2	4.077688113946916e-06
14733	scheu	ADJ(A)	2	4.077688113946916e-06
14734	absitzen	VVINF	2	4.077688113946916e-06
14735	Probezeit	NN	2	4.077688113946916e-06
14736	gefördert	ADJ(A)	2	4.077688113946916e-06
14737	brombeer	ADJ(D)	2	4.077688113946916e-06
14738	Drittstaat	NN	2	4.077688113946916e-06
14739	belastend	ADJA	2	4.077688113946916e-06
14740	nutzbar	ADJA	2	4.077688113946916e-06
14741	Hellauf	NN	2	4.077688113946916e-06
14742	raunen	VV(INF)	2	4.077688113946916e-06
14743	vertuschen	VVPP	2	4.077688113946916e-06
14744	Gattung	NN	2	4.077688113946916e-06
14745	Žich	FM	2	4.077688113946916e-06
14746	zerschlagen	VVPP	2	4.077688113946916e-06
14747	wec	XY	2	4.077688113946916e-06
14748	Megapixel	NE	2	4.077688113946916e-06
14749	Entscheider	NN	2	4.077688113946916e-06
14750	Revue	NN	2	4.077688113946916e-06
14751	Tacheles	NN	2	4.077688113946916e-06
14752	Wachstumsziel	NN	2	4.077688113946916e-06
14753	Durchschnittspreis	NN	2	4.077688113946916e-06
14754	Zukauf	NN	2	4.077688113946916e-06
14755	produziert	ADJ(A)	2	4.077688113946916e-06
14756	Knödel	NN	2	4.077688113946916e-06
14757	Weltcupsieg	NN	2	4.077688113946916e-06
14758	Heimweltcup	NN	2	4.077688113946916e-06
14759	Blutuntersuchung	NN	2	4.077688113946916e-06
14760	Vertrauenswürdigkeit	NN	2	4.077688113946916e-06
14761	Relegationsspiel	NN	2	4.077688113946916e-06
14762	Reihenfolge	NN	2	4.077688113946916e-06
14763	Medienangebot	NN	2	4.077688113946916e-06
14764	Klinke	NN	2	4.077688113946916e-06
14765	Grundstoff	NN	2	4.077688113946916e-06
14766	Breuer	NE	2	4.077688113946916e-06
14767	Nawalnaja	NE	2	4.077688113946916e-06
14768	Adventskalender	NN	2	4.077688113946916e-06
14769	abgehen	VVFIN	2	4.077688113946916e-06
14770	anstellen	VVINF	2	4.077688113946916e-06
14771	Hautbild	NN	2	4.077688113946916e-06
14772	Low	FM	2	4.077688113946916e-06
14773	Gmail	NE	2	4.077688113946916e-06
14774	Auslagerung	NN	2	4.077688113946916e-06
14775	Gisa	NE	2	4.077688113946916e-06
14776	Weihnachtsgeschichte	NN	2	4.077688113946916e-06
14777	Weihnachtsmann	NN	2	4.077688113946916e-06
14778	Ork	FM	2	4.077688113946916e-06
14779	Dect	NE	2	4.077688113946916e-06
14780	Gaat	FM	2	4.077688113946916e-06
14781	werden	VA(PP)	2	4.077688113946916e-06
14782	aufatmen	VVINF	2	4.077688113946916e-06
14783	pa	NE	2	4.077688113946916e-06
14784	Kolonialist	NN	2	4.077688113946916e-06
14785	Gästefan	NE	2	4.077688113946916e-06
14786	Jubiläumskonzert	NN	2	4.077688113946916e-06
14787	Stromrechnung	NN	2	4.077688113946916e-06
14788	Lehrstelle	NN	2	4.077688113946916e-06
14789	Entzug	NN	2	4.077688113946916e-06
14790	Goldmünze	NN	2	4.077688113946916e-06
14791	bleibend	ADJA	2	4.077688113946916e-06
14792	schiffbrüchig	ADJ(A)	2	4.077688113946916e-06
14793	Oberland	NE	2	4.077688113946916e-06
14794	Partenkirche	NN	2	4.077688113946916e-06
14795	vorausgehen	VVPP	2	4.077688113946916e-06
14796	Hirnblutung	NN	2	4.077688113946916e-06
14797	angepasst	ADJA	2	4.077688113946916e-06
14798	explodieren	VVFIN	2	4.077688113946916e-06
14799	unterfinanzieren	VV(PP)	2	4.077688113946916e-06
14800	Unfallopfer	NN	2	4.077688113946916e-06
14801	strafbar	ADJD	2	4.077688113946916e-06
14802	Niederschlag	NN	2	4.077688113946916e-06
14803	Sommergespräch	NN	2	4.077688113946916e-06
14804	Stewart	NE	2	4.077688113946916e-06
14805	Nebenkosten	NN	2	4.077688113946916e-06
14806	kaltmieten	VV(FIN)	2	4.077688113946916e-06
14807	pfeifen	VVFIN	2	4.077688113946916e-06
14808	Kenya	FM	2	4.077688113946916e-06
14809	meth	XY	2	4.077688113946916e-06
14810	Auswanderer	NN	2	4.077688113946916e-06
14811	töten	VVFIN	2	4.077688113946916e-06
14812	Rasur	FM	2	4.077688113946916e-06
14813	unters	APPRART	2	4.077688113946916e-06
14814	aufhängen	VVPP	2	4.077688113946916e-06
14815	nachkommen	VVPP	2	4.077688113946916e-06
14816	vorbestrafen	VVPP	2	4.077688113946916e-06
14817	bremmer	ADV	2	4.077688113946916e-06
14818	maren	VV(FIN)	2	4.077688113946916e-06
14819	aalderink	ADJ(D)	2	4.077688113946916e-06
14820	Herbstmeisterschaft	NN	2	4.077688113946916e-06
14821	vorschieben	VVINF	2	4.077688113946916e-06
14822	smartwatch	ADJ(A)	2	4.077688113946916e-06
14823	Abiturient	NN	2	4.077688113946916e-06
14824	Filmabend	NN	2	4.077688113946916e-06
14825	Planungsbüro	NN	2	4.077688113946916e-06
14826	Anklagevorwurf	NN	2	4.077688113946916e-06
14827	Cofag	NE	2	4.077688113946916e-06
14828	Reza	NE	2	4.077688113946916e-06
14829	outl	VV(FIN)	2	4.077688113946916e-06
14830	flugabwehrsyst	ADJ(A)	2	4.077688113946916e-06
14831	Siedler	NN	2	4.077688113946916e-06
14832	Teil	NN	2	4.077688113946916e-06
14833	Dallas	NE	2	4.077688113946916e-06
14834	Seng	NE	2	4.077688113946916e-06
14835	Koop	FM	2	4.077688113946916e-06
14836	Grant	FM	2	4.077688113946916e-06
14837	Vorarbeit	NN	2	4.077688113946916e-06
14838	nachgehen	VVPP	2	4.077688113946916e-06
14839	genügen	VVINF	2	4.077688113946916e-06
14840	Debakel	NN	2	4.077688113946916e-06
14841	Steinbach	NE	2	4.077688113946916e-06
14842	Erwachsenenalter	NN	2	4.077688113946916e-06
14843	glücken	VVFIN	2	4.077688113946916e-06
14844	followeren	VV(INF)	2	4.077688113946916e-06
14845	Stuff	NE	2	4.077688113946916e-06
14846	Implantat	NN	2	4.077688113946916e-06
14847	vollenden	VVPP	2	4.077688113946916e-06
14848	ertragen	VV(FIN)	2	4.077688113946916e-06
14849	Kostenanstieg	NN	2	4.077688113946916e-06
14850	Sas	NE	2	4.077688113946916e-06
14851	pm	NE	2	4.077688113946916e-06
14852	beherrschen	VVPP	2	4.077688113946916e-06
14853	verbauen	VVPP	2	4.077688113946916e-06
14854	winner	ADJ(A)	2	4.077688113946916e-06
14855	Carola	NE	2	4.077688113946916e-06
14856	Vermögenssteuer	NN	2	4.077688113946916e-06
14857	ästhetisch	ADJD	2	4.077688113946916e-06
14858	unbestritten	ADJD	2	4.077688113946916e-06
14859	gebraucht	ADJA	2	4.077688113946916e-06
14860	Gebäudekomplex	NN	2	4.077688113946916e-06
14861	Vermarktung	NN	2	4.077688113946916e-06
14862	Arbeitsverdichtung	NN	2	4.077688113946916e-06
14863	wirken	VVPP	2	4.077688113946916e-06
14864	gescheitert	ADJA	2	4.077688113946916e-06
14865	Bierfest	NN	2	4.077688113946916e-06
14866	Fassanstich	NN	2	4.077688113946916e-06
14867	aufbewahren	VVPP	2	4.077688113946916e-06
14868	nachsehen	VVINF	2	4.077688113946916e-06
14869	Vertrautheit	NN	2	4.077688113946916e-06
14870	energiegeladen	ADJ(A)	2	4.077688113946916e-06
14871	kv	XY	2	4.077688113946916e-06
14872	Verfassungsgerichtshof	NN	2	4.077688113946916e-06
14873	Vfgh	FM	2	4.077688113946916e-06
14874	Ästhetik	NN	2	4.077688113946916e-06
14875	ausbreiten	VVINF	2	4.077688113946916e-06
14876	Vollzeit	NN	2	4.077688113946916e-06
14877	gemacht	ADJA	2	4.077688113946916e-06
14878	Radeon	FM	2	4.077688113946916e-06
14879	rx	XY	2	4.077688113946916e-06
14880	brennen	VVINF	2	4.077688113946916e-06
14881	Eiweiße	NNA	2	4.077688113946916e-06
14882	Stoffwechsel	NN	2	4.077688113946916e-06
14883	einbinden	VVIZU	2	4.077688113946916e-06
14884	verspielen	VVPP	2	4.077688113946916e-06
14885	Neubewertung	NN	2	4.077688113946916e-06
14886	Krippengruppe	NN	2	4.077688113946916e-06
14887	zutrauen	VV(FIN)	2	4.077688113946916e-06
14888	schwitzen	VVFIN	2	4.077688113946916e-06
14889	Johannisberg	NE	2	4.077688113946916e-06
14890	Paragraf	NN	2	4.077688113946916e-06
14891	listen	VVPP	2	4.077688113946916e-06
14892	erbringen	VVINF	2	4.077688113946916e-06
14893	Sanierungsverfahren	NN	2	4.077688113946916e-06
14894	lebenswert	ADJA	2	4.077688113946916e-06
14895	schlaflos	ADJA	2	4.077688113946916e-06
14896	erörtern	VVINF	2	4.077688113946916e-06
14897	Währungsfonds	NE	2	4.077688113946916e-06
14898	Weltbank	NE	2	4.077688113946916e-06
14899	vorstufen	VV(FIN)	2	4.077688113946916e-06
14900	ernannt	ADJA	2	4.077688113946916e-06
14901	ändernd	ADJA	2	4.077688113946916e-06
14902	Wurstsort	NN	2	4.077688113946916e-06
14903	soß	ADJ(A)	2	4.077688113946916e-06
14904	sättigend	ADJ(A)	2	4.077688113946916e-06
14905	Schrift	NN	2	4.077688113946916e-06
14906	Klimagerechtigkeit	NN	2	4.077688113946916e-06
14907	sabitzer	ADJ(A)	2	4.077688113946916e-06
14908	spärlich	ADJD	2	4.077688113946916e-06
14909	zurückschicken	VVPP	2	4.077688113946916e-06
14910	Rammstein	NN	2	4.077688113946916e-06
14911	Engels	NE	2	4.077688113946916e-06
14912	Photo	FM	2	4.077688113946916e-06
14913	kühlen	VVPP	2	4.077688113946916e-06
14914	extremwetterereigniss	ADJ(A)	2	4.077688113946916e-06
14915	trotzen	VVFIN	2	4.077688113946916e-06
14916	Eisen	NN	2	4.077688113946916e-06
14917	Unterschiedsspieler	NN	2	4.077688113946916e-06
14918	arg	ADJA	2	4.077688113946916e-06
14919	erstklassig	ADJA	2	4.077688113946916e-06
14920	anzeigen	VVFIN	2	4.077688113946916e-06
14921	nüchtern	ADJA	2	4.077688113946916e-06
14922	Steuersenkung	NN	2	4.077688113946916e-06
14923	Fundort	NN	2	4.077688113946916e-06
14924	Rattengift	NN	2	4.077688113946916e-06
14925	Tierpark	NN	2	4.077688113946916e-06
14926	Odysseus	NE	2	4.077688113946916e-06
14927	Laguna	FM	2	4.077688113946916e-06
14928	Genehmigungsverfahren	NN	2	4.077688113946916e-06
14929	Treibhausgasemission	NN	2	4.077688113946916e-06
14930	Lebensmittelindustrie	NN	2	4.077688113946916e-06
14931	proklamieren	VVFIN	2	4.077688113946916e-06
14932	wsv	CARD	2	4.077688113946916e-06
14933	Schwergewichtler	NN	2	4.077688113946916e-06
14934	aufkündigen	VVPP	2	4.077688113946916e-06
14935	Schausteller	NN	2	4.077688113946916e-06
14936	rätseln	VVINF	2	4.077688113946916e-06
14937	Skeptiker	NN	2	4.077688113946916e-06
14938	Machado	FM	2	4.077688113946916e-06
14939	Spätsommer	NN	2	4.077688113946916e-06
14940	Line	NE	2	4.077688113946916e-06
14941	Kniebeschwerde	NN	2	4.077688113946916e-06
14942	Kiez	FM	2	4.077688113946916e-06
14943	Arthur	NE	2	4.077688113946916e-06
14944	Intensivstation	NN	2	4.077688113946916e-06
14945	hinab	PTKVZ	2	4.077688113946916e-06
14946	aliassim	ADJ(A)	2	4.077688113946916e-06
14947	Weidhaa	NE	2	4.077688113946916e-06
14948	Oberschenkel	NN	2	4.077688113946916e-06
14949	anhalten	VVINF	2	4.077688113946916e-06
14950	weltranglistenerst	ADJ(A)	2	4.077688113946916e-06
14951	Blessur	NN	2	4.077688113946916e-06
14952	Entzündung	NN	2	4.077688113946916e-06
14953	aussteigen	VVINF	2	4.077688113946916e-06
14954	Folter	NN	2	4.077688113946916e-06
14955	Golling	FM	2	4.077688113946916e-06
14956	ragen	VV(FIN)	2	4.077688113946916e-06
14957	Oberhaupt	NN	2	4.077688113946916e-06
14958	Neukölln	NE	2	4.077688113946916e-06
14959	Hasan	NE	2	4.077688113946916e-06
14960	Diskuswerfer	NN	2	4.077688113946916e-06
14961	Paralympic	NE	2	4.077688113946916e-06
14962	aufgehen	VVFIN	2	4.077688113946916e-06
14963	Arbeitskreis	NN	2	4.077688113946916e-06
14964	langgezogen	ADJA	2	4.077688113946916e-06
14965	konzentriert	ADJD	2	4.077688113946916e-06
14966	sonthofen	ADJ(D)	2	4.077688113946916e-06
14967	Erstsemesterstudent	NN	2	4.077688113946916e-06
14968	Fanlager	NN	2	4.077688113946916e-06
14969	Ewigkeit	NN	2	4.077688113946916e-06
14970	Schlüsselfigur	NN	2	4.077688113946916e-06
14971	Duesmann	NE	2	4.077688113946916e-06
14972	Diess	FM	2	4.077688113946916e-06
14973	aufspielend	ADJA	2	4.077688113946916e-06
14974	rolen	VV(FIN)	2	4.077688113946916e-06
14975	Adfc	NE	2	4.077688113946916e-06
14976	Baumkrone	NN	2	4.077688113946916e-06
14977	Hexe	NN	2	4.077688113946916e-06
14978	Regionalbahn	NN	2	4.077688113946916e-06
14979	Beil	NE	2	4.077688113946916e-06
14980	afghanisch	ADJA	2	4.077688113946916e-06
14981	Priorisierung	NN	2	4.077688113946916e-06
14982	Marktwert	NN	2	4.077688113946916e-06
14983	Ligist	FM	2	4.077688113946916e-06
14984	dämmen	VV(FIN)	2	4.077688113946916e-06
14985	Kriegskabinett	NN	2	4.077688113946916e-06
14986	Hauptschule	NN	2	4.077688113946916e-06
14987	abgehen	VVPP	2	4.077688113946916e-06
14988	Arbeitskollege	NN	2	4.077688113946916e-06
14989	ausweichrout	ADJ(A)	2	4.077688113946916e-06
14990	Borrells	FM	2	4.077688113946916e-06
14991	wiegen	VVPP	2	4.077688113946916e-06
14992	zustechen	VV(PP)	2	4.077688113946916e-06
14993	weggehen	VVINF	2	4.077688113946916e-06
14994	ersehnt	ADJ(A)	2	4.077688113946916e-06
14995	unbeantwortet	ADJD	2	4.077688113946916e-06
14996	ziemlich	ADJA	2	4.077688113946916e-06
14997	Verabschiedung	NN	2	4.077688113946916e-06
14998	Statistikbehörde	NN	2	4.077688113946916e-06
14999	Kurort	NN	2	4.077688113946916e-06
15000	Nächtigung	NN	2	4.077688113946916e-06
15001	Traffic	FM	2	4.077688113946916e-06
15002	ausüben	VVFIN	2	4.077688113946916e-06
15003	Biathlet	NN	2	4.077688113946916e-06
15004	materiell	ADJA	2	4.077688113946916e-06
15005	lichtstark	ADJ(A)	2	4.077688113946916e-06
15006	Sternbild	NN	2	4.077688113946916e-06
15007	Leier	NN	2	4.077688113946916e-06
15008	Scar	FM	2	4.077688113946916e-06
15009	Grafikchip	NN	2	4.077688113946916e-06
15010	stattlich	ADJA	2	4.077688113946916e-06
15011	Arbeitsspeicher	NN	2	4.077688113946916e-06
15012	hdr	XY	2	4.077688113946916e-06
15013	Skorpion	NN	2	4.077688113946916e-06
15014	Instabilität	NN	2	4.077688113946916e-06
15015	verwüsten	VVPP	2	4.077688113946916e-06
15016	megaregionen	ADJ(A)	2	4.077688113946916e-06
15017	Wirtschaftszone	NN	2	4.077688113946916e-06
15018	Produktionsbetrieb	NN	2	4.077688113946916e-06
15019	Erstellung	NN	2	4.077688113946916e-06
15020	Liegenschaft	NN	2	4.077688113946916e-06
15021	stammend	ADJA	2	4.077688113946916e-06
15022	Spitzenpolitik	NN	2	4.077688113946916e-06
15023	geschichtlich	ADJA	2	4.077688113946916e-06
15024	beratend	ADJA	2	4.077688113946916e-06
15025	Gil	NE	2	4.077688113946916e-06
15026	Wang	NE	2	4.077688113946916e-06
15027	Adrenalin	NN	2	4.077688113946916e-06
15028	Automarkt	NN	2	4.077688113946916e-06
15029	Ace	FM	2	4.077688113946916e-06
15030	Automobilhersteller	NN	2	4.077688113946916e-06
15031	frühzeitig	ADJA	2	4.077688113946916e-06
15032	wacker	ADJD	2	4.077688113946916e-06
15033	Nordend	NE	2	4.077688113946916e-06
15034	Resignation	NN	2	4.077688113946916e-06
15035	stadteinwärts	ADV	2	4.077688113946916e-06
15036	vermissen	VVFIN	2	4.077688113946916e-06
15037	Schutzanzug	NN	2	4.077688113946916e-06
15038	Wahlkämpfer	NN	2	4.077688113946916e-06
15039	Özdemir	NE	2	4.077688113946916e-06
15040	Eawu	FM	2	4.077688113946916e-06
15041	einmalig	ADJA	2	4.077688113946916e-06
15042	verankert	ADJA	2	4.077688113946916e-06
15043	Schuhwerk	NN	2	4.077688113946916e-06
15044	Irvine	NE	2	4.077688113946916e-06
15045	Baldoni	NE	2	4.077688113946916e-06
15046	Jane	NE	2	4.077688113946916e-06
15047	weiterlaufen	VVINF	2	4.077688113946916e-06
15048	bielefelder	ADJ(A)	2	4.077688113946916e-06
15049	deb	XY	2	4.077688113946916e-06
15050	Abverkauf	NN	2	4.077688113946916e-06
15051	leichtfüßig	ADJD	2	4.077688113946916e-06
15052	anbauen	VVPP	2	4.077688113946916e-06
15053	bearbeiten	VVPP	2	4.077688113946916e-06
15054	Abruf	NN	2	4.077688113946916e-06
15055	laden	VVPP	2	4.077688113946916e-06
15056	vulkanisch	ADJA	2	4.077688113946916e-06
15057	Bomber	NN	2	4.077688113946916e-06
15058	restlos	ADJD	2	4.077688113946916e-06
15059	Branchentreff	NN	2	4.077688113946916e-06
15060	Spice	FM	2	4.077688113946916e-06
15061	pikant	ADJA	2	4.077688113946916e-06
15062	anheuern	VVPP	2	4.077688113946916e-06
